law_name,law_no,effective_date,version,jurisdiction,language,doc_type,article_no,article_title,paragraph_no,path,chunk_id,tags,text,hash,source_file
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0001,,"[제목] IPv4
IPv4는 인터넷 프로토콜의 4번째 판이며, 전 세계적으로 사용된 첫 번째 인터넷 프로토콜이다. 과거에 인터넷에서 사용되는 유일한 프로토콜이였으나 오늘날에는 IPv6이 대중화되었다. IETF RFC 791(1981년 9월)에 기술되어 있다.",8bc3a1d2bf2be08113c8a07a3fee3076632733b9ad89ca5858f91413352fba51,
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0002,,"[제목] IPv4
IPv4는 패킷 교환 네트워크 상에서 데이터를 교환하기 위한 프로토콜이다. 데이터가 정확하게 전달될 것을 보장하지 않고, 중복된 패킷을 전달하거나 패킷의 순서를 잘못 전달할 가능성도 있다. 데이터의 정확하고 순차적인 전달은 그보다 상위 프로토콜인 TCP에서(그리고 UDP에서도 일부) 보장한다.",15261d0cddebd3cf3832aaecd372984c5035e4d9e9372b3cb13a2c5d81dc7325,
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0003,,"[제목] IPv4
IPv4의 주소체계는 총 12자리이며 네 부분으로 나뉜다. 각 부분은 0~255까지 3자리의 수로 표현된다. IPv4 주소는 32비트로 구성되어 있으며, 현재 인터넷 사용자의 증가로 인해 주소공간의 고갈에 대한 우려가 높아지고 있다. 이에 따라 대안으로 128비트 주소체계를 갖는 IPv6가 등장하였다. 중국의 경우 주소공간 고갈을 우려하여 일부에서 독자적으로 IPv9(십진제 인터넷 주소체계)과 숫자도메인(Digital Domain Name System, DDNS)이 결합된 개념인 IP 주소와 도메인 이름이 동일한 네트워크 체제인 All-Digital-Domain-Address (ADDA)를 사용하기도 한다.
2011년 2월 4일부터 모든 IPv4 주소가 소진되면서 IPv4의 할당이 중지되었다.
구성 단위",fa9c4ac3c076b9af15c92da3df12a916771991e87588e67a8f17d80fca717870,
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0004,,"[제목] IPv4
A 클래스 
 A Class는 최고위의 Class로서, 1~126 (0, 127 예약됨)범위의 IP주소를 가진다. 두 번째, 세 번째 그리고 네 번째 단위의 세 숫자는 A Class가 자유롭게 네트워크 사용자에게 부여가 가능한 아이피이다.",4490b8dfeeb597bd87ef4d2877b29ada3c806c57408070d976d9acc8be456eb0,
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0005,,"[제목] IPv4
B 클래스 
 B Class는 두 번째로 높은 단위의 Class로써, 아이피 구성에서 첫 번째 단위의 세 숫자는 128 - 191 가운데 하나를 가지며 (위의 예에서 181), 두 번째 단위의 세 숫자는 B Class가 접속할 수 있는 네트워크를 지시한다.",76191e3ad2ec353c3529705d70474eeb5d61cf985c535122333bf841916196ee,
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0006,,"[제목] IPv4
C 클래스 
 C Class는 최하위의 Class로서, 아이피 구성에서 첫 번째 단위의 세 숫자는 192 -223 가운데 하나를 가지며 (위의 예에서 221), 두 번째와 세 번째 단위의 세 숫자는 C Class가 접속할 수 있는 네트워크를 지시한다. C Class가 자유로이 부여할 수 있는 아이피는 마지막 네 번째 단위의 254개이다.(2개는 예약)
패킷 구조
헤더
특수 용도 주소
나라별 할당 현황",193c90f0837049ed0d332c97fb47316ad8dcf48f24b290b9837def6026822184,
IPv4,,,v0,KR,ko,백과,0,본문,,IPv4,IPv4-v0-0000-00-0007,,"[제목] IPv4
대한민국 
2013년 8월 19일 현재 IPv4의 4,294,967,296개의 주소 가운데 대한민국에 약 2.61%인 112,268,800개가 할당되어 있으며 이 중 약 99.97%인 112,235,264개가 사용되고 있다. 이는 전 세계에서 미국, 중국, 일본, 영국, 독일 다음으로 6위를 차지하고 있으며 아시아권에서는 중국, 일본 다음으로 3위를 차지하고 있다.
WHOIS 검색 서비스 
IP 주소 및 도메인은 다음의 검색 기관의 WHOIS 검색 서비스 통해 쉽게 검색할 수 있다.
참고 
 IPv4 주소 할당량에 따른 나라 목록
 IPv6
외부 링크
대한민국 
 KISA: Korea Internet & Security Agency, 한국인터넷진흥원
아시아 지역 
 APNIC: Asia Pacific Network Information Center
북미 지역 
 ARIN: American Registry for Internet Numbers
중남미 지역 
 LACNIC: Latin American and Caribbean Internet Addresses Registry
유럽 지역 
 RIPE: Réseaux IP Européens
인터넷 표준
인터넷 프로토콜
네트워크 계층 프로토콜
인터넷 계층 프로토콜",316569b98dbea8b03ebcdbf6b85b7dae13131f1bc88232877c4cb6d44f5cc7e9,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0001,,"[제목] 파일 전송 프로토콜
파일 전송 프로토콜(File Transfer Protocol, FTP)은 TCP/IP 프로토콜을 가지고 서버와 클라이언트 사이의 파일 전송을 하기 위한 프로토콜이다. 파일 전송 프로토콜은 TCP/IP 프로토콜 테이블의 응용 계층에 속하며, 역사는 오래 되었지만 지금도 인터넷에서 자주 사용된다.",bec521e9f89ecd2e9db0c8f5a7bb8a23ca1a0e87138ba76924d9388a61c6fc96,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0002,,"[제목] 파일 전송 프로토콜
최초의 FTP 클라이언트 애플리케이션들은 운영 체제가 그래픽 사용자 인터페이스를 갖추기 이전에 개발된 명령 줄 프로그램이었으며, 대부분의 윈도우, 유닉스, 리눅스 운영 체제에 현재도 기본 포함되어 있다. 그 뒤로 수많은 FTP 클라이언트 및 오토메이션 유틸리티들이 데스크톱, 서버, 모바일 장치, 하드웨어용으로 개발되고 있으며, FTP는 웹 페이지 편집기와 같은 생산성 응용 프로그램들에 통합되고 있다.",65de8285fc43f2fdb9f659d6c73d66c9ac837a5dd7f30f38f08cb329e01d83db,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0003,,"[제목] 파일 전송 프로토콜
FTP 서버의 역사 
원래의 FTP에 대한 사양은 Abhay Bhushan이 작성하였으며, 1971년 4월 16일 RFC 114로 게시되었다. 1980년까지 FTP는 TCP/IP의 전신인 NCP 위에 실행되었다. 이 프로토콜은 나중에 TCP/IP 버전인 RFC 765 (1980년 6월), 그리고 현재의 사양인 RFC 959 (1985년 10월)으로 대체되었다. 제안된 일부 표준들은 RFC 959를 개정하였는데, 이를테면 RFC 1579 (1994년 2월)는 방화벽 친화 FTP (수동 모드)를 활성화하며, RFC 2228 (1997년 6월)은 보안 확장을 제안하며, RFC 2428 (1998년 9월)은 IPv6 지원을 추가하고 새로운 종류의 수동 모드를 정의한다.
프로토콜 개요",a53d594dd94896287d06a213d1d40b6940f9c70a5604f42554545c02f6424b59,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0004,,"[제목] 파일 전송 프로토콜
HTTP와는 달리 연결의 종류는 2가지가 있다:
 명령 연결: 먼저 제어 포트인 서버 21번 포트로 사용자 인증, 명령을 위한 연결이 만들어지고, 여기를 통해 클라이언트에서 지시하는 명령어가 전달된다.
 데이터 전송용 연결: 실제의 파일 전송은 필요할 때 새로운 연결이 만들어진다.
 능동 모드(액티브 모드): 서버가 자신의 데이터 포트인 20번 포트에서부터 클라이언트가 지정한 지점으로의 데이터 연결을 만든다. 클라이언트가 지정하는 포트는 주로 1023 보다 큰 번호가 매겨진 포트이다. 클라이언트가 방화벽, NAT(IP 마스킹) 등을 사용하는 환경일 때에 잘 동작하지 않을 수 있는데, 이때 수동 모드를 이용하면 된다.
 수동 모드(패시브 모드): 클라이언트가 서버가 지정한 서버 포트로 연결할 수 있게 한다. 이 때에는 보통 양쪽 포트 모두 1023 보다 큰 포트를 사용한다.",b14a8017c2af7426deb7716d9b8a0fb870d98f14a64d67620c442b533b96ddca,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0005,,"[제목] 파일 전송 프로토콜
어느 모드에서도 2개의 연결을 만드는 점은 다르지 않다. 하지만 FTP 포트를 변경하게 되고 방화벽이 있는 경우, 방화벽 Inspection 모드 설정에 따라 FTP 통신은 정상적이지만, get 명령이나 ls 명령 등 FTP-DATA포트를 이용한 통신은 정상적으로 이루어지지 않을 수 있다.",abe49126228bd547b1134cf95ba6c5b4e3b885394683592771d482201691ec7f,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0006,,"[제목] 파일 전송 프로토콜
보안 
FTP는 보안 프로토콜로 계획되지 않았기 때문에 수많은 보안 취약점이 존재한다. 1999년 5월에, RFC 2577 저자들은 다음의 문제에 대한 취약점을 나열하였다:
 무차별 대입 공격
 FTP 바운스 어택
 패킷 가로채기
 포트 훔치기 (다음에 열릴 포트를 추측하여 적절한 연결을 빼앗는 것)
 스푸핑 공격
 사용자 이름 열거",bb8b9fb9335a1662cc11ef6120b23c16625048d1b13a5a92899669ac26aa5c56,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0007,,"[제목] 파일 전송 프로토콜
파일 전송 프로토콜은 서버의 파일을 바꾸거나 지울 수 있기 때문에 전송하기 앞서 사용자 이름과 암호를 묻는 인증 과정이 필요하다. 보통 FTP에서는 암호가 암호화되지 않아 위험하기 때문에 원 타임(한 번만 묻는) 암호를 이용한 인증을 이용하며, 아니면 보안을 더욱 철저하게 하려면 아예 SFTP, SCP 등 다른 방법을 사용하여 파일을 전송한다.
파생
FTPS
FTPS는 FTP 표준의 확장으로, 클라이언트가 FTP 세션이 암호화되도록 요청할 수 있게한다.
SSH 파일 전송 프로토콜
SSH 파일 전송 프로토콜(SFTP)은 파일을 전송하고 사용자를 위한 비슷한 명령을 갖추고 있으나, 시큐어 셸 프로토콜(SSH)을 사용하여 파일을 전송한다.
트리비얼 파일 전송 프로토콜
심플 파일 전송 프로토콜 
심플 파일 전송 프로토콜(Simple File Transfer Protocol, SFTP)은 RFC 913에 의해 정의되어 있다.
FTP 명령어
같이 보기
SFTP
 FTPS
 TCP 래퍼",7eb2e42bf1f28700ae0b55b6b9311b381d7e0ee9885be8fd8313bdad35b0b2e0,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0008,,"[제목] 파일 전송 프로토콜
참고 문헌 
 RFC 697 – CWD Command of FTP. July 1975.
 RFC 959 – (Standard) File Transfer Protocol (FTP). J. Postel, J. Reynolds. October 1985.
 RFC 1579 – (Informational) Firewall-Friendly FTP. February 1994.
 RFC 1635 – (Informational) How to Use Anonymous FTP. May 1994.
 RFC 1639 – FTP Operation Over Big Address Records (FOOBAR). June 1994.
 RFC 1738 – Uniform Resource Locators (URL). December 1994.
 RFC 2228 – (Proposed Standard) FTP Security Extensions. October 1997.
 RFC 2389 – (Proposed Standard) Feature negotiation mechanism for the File Transfer Protocol. August 1998.
 RFC 2428 – (Proposed Standard) Extensions for IPv6, NAT, and Extended passive mode. September 1998.
 RFC 2577 – (Informational) FTP Security Considerations. May 1999.
 RFC 2640 – (Proposed Standard) Internationalization of the File Transfer Protocol. July 1999.
 RFC 3659 – (Proposed Standard) Extensions to FTP. P. Hethmon. March 2007.
 RFC 5797 – (Proposed Standard) FTP Command and Extension Registry. March 2010.
 RF",0971ee44c9457fda71b8a8fd4bd4c14ec77d1d54ccc2363f961fb52dfbb28268,
파일 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,파일 전송 프로토콜,파일 전송 -v0-0000-00-0009,,"[제목] 파일 전송 프로토콜
of the File Transfer Protocol. July 1999.
 RFC 3659 – (Proposed Standard) Extensions to FTP. P. Hethmon. March 2007.
 RFC 5797 – (Proposed Standard) FTP Command and Extension Registry. March 2010.
 RFC 7151 - (Proposed Standard) File Transfer Protocol HOST Command for Virtual Hosts. March 2014.
 IANA FTP Commands and Extensions registry – The official registry of FTP Commands and Extensions
각주
외부 링크 
 FTP Server Test (Online)
 FileZilla Server (Windows)
 Pure-FTPd (Unix)
 VsFTPd (Unix)
 ProFTPd (Unix)
인터넷 표준
인터넷 프로토콜
인터넷의 역사
OS/2 명령어",6c8805cfd2404c63ff48b96c1d9511541f4726cce9517da068dfbed21e5f321b,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0001,,"[제목] 간이 우편 전송 프로토콜
간이 전자 우편 전송 프로토콜(Simple Mail Transfer Protocol, SMTP)은 인터넷에서 이메일을 보내기 위해 이용되는 프로토콜이다. 사용하는 TCP 포트번호는 25번이다. 상대 서버를 지시하기 위해서 DNS의 MX레코드가 사용된다. RFC2821에 따라 규정되어 있다. 메일 서버간의 송수신뿐만 아니라, 메일 클라이언트에서 메일 서버로 메일을 보낼 때에도 사용되는 경우가 많다.",9e0e206a5af65f1fd8dd9061e08781187ef89243ebfd4978127d7cd8e052e883,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0002,,"[제목] 간이 우편 전송 프로토콜
SMTP는 텍스트 기반의 프로토콜로서 요구/응답 메시지뿐 아니라 모든 문자가 7bit ASCII로 되어있어야 한다고 규정되어 있다. 이 때문에 문자 표현에 8비트 이상의 코드를 사용하는 언어나 첨부파일과 자주 사용되는 각종 바이너리는 마임(MIME)이라고 불리는 방식으로 7비트로 변환되어 전달된다.",09783265bd5549ae97e82ba7d9badfcf04debba3cca067881d4ab6ef6b9745cb,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0003,,"[제목] 간이 우편 전송 프로토콜
SMTP는 메시지를 생성하는 방법을 규정하지 않는다. 메시지 생성을 위하여 로컬 편집이나 단순한 전자 우편 응용이 사용된다. 메시지가 생성되면 호출된 SMTP가 메시지를 받고 TCP를 이용하여 다른 호스트의 SMTP에게 전달한다.
프로토콜 개요 
Connected: An Overview (영문)에서 SMTP의 개요에 대해 설명하고 있다.",2a40b72255a13bdb4a1bb0104f3a60a076f9eb828bb5f12cfe02aee6ea9d68fe,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0004,,"[제목] 간이 우편 전송 프로토콜
SMTP는 명령 문자를 제출하고 필요한 데이터를 미더운 데이터 스트림 채널(일반적으로 TCP)을 통해 제공함으로써, 메일을 보내는 이가 메일 수신자와 통신하는 연결 지향 텍스트 기반 프로토콜이다.
 MAIL 명령: 주소 반환 확립
 RCPT 명령: 메시지 수신자 확립
 DATA 명령: 메시지 텍스트의 첫 신호를 제공",8feb22c7438203ab01300f5b1a3a4b422de9452cca8f5b48c2649e8220fd80ce,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0005,,"[제목] 간이 우편 전송 프로토콜
SMTP 통신의 예 
메일을 보내는 송신자(클라이언트)와 메일을 받는 수신자(서버)간의 연결이 성립된 후 이루어지는 합법적인 SMTP 세션은 다음과 같다. 아래 대화과정에서 클라이언트가 보내는 메시지는 ""C:""를 맨 앞에 써서, 서버가 보내는 메시지는 ""S:""를 맨 앞에 써서 표시하기로 하자. 대부분의 컴퓨터 시스템에서 연결은 다음과 같이 텔넷 명령어를 사용하여 만들 수 있다.
telnet www.example.com 25
이 명령으로 보내는 클라이언트에서 호스트인 www.example.com으로 SMTP 연결이 시작될 수 있다.",c656423e5d933f82a7a181e6d7fafa61b5fd9d6f3408baed4ce7f5fcc0463416,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0006,,"[제목] 간이 우편 전송 프로토콜
S: 220 smtp.example.com ESMTP Postfix
 C: HELO relay.example.com
 S: 250 smtp.example.com, I am glad to meet you
 C: MAIL FROM:<bob@example.com>
 S: 250 Ok
 C: RCPT TO:<alice@example.com>
 S: 250 Ok
 C: RCPT TO:<theboss@example.com>
 S: 250 Ok
 C: DATA
 S: 354 End data with <CR><LF>.<CR><LF>
 C: From: ""Bob Example"" <bob@example.com>
 C: To: Alice Example <alice@example.com>
 C: Cc: theboss@example.com
 C: Date: Tue, 15 January 2008 16:02:43 -0500
 C: Subject: Test message
 C: 
 C: Hello Alice.
 C: This is a test message with 5 header fields and 4 lines in the message body.
 C: Your friend,
 C: Bob
 C: .
 S: 250 Ok: queued as 12345
 C: QUIT
 S: 221 Bye
 {The server closes the connection}",99cea90181b15cd3a308821bd4633a90ba258bc3034ddf2f691458088baf33fd,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0007,,"[제목] 간이 우편 전송 프로토콜
SMTP에서의 인증 
원래는 사용자 인증절차가 규정되지 않았었지만, 인터넷의 보급과 함께 그 필요성이 요구되어, SASL 메커니즘을 이용한 인증기구가 SMTP-AUTH(SMTP Authentication)으로 표준화되었다. 인증방식으로 PLAIN, LOGIN, DIGEST-MD5, CRAM-MD5 등이 널리 이용되고 있다.
또, SMTP-AUTH 표준화 이전에 POP_before_SMTP로 불리는 SMTP 밖의 기구에 의한 사용자 제한방법이 고안되어 현재까지 사용되고 있다.",9b8200c1a0aa3d5730f694dcec0a5cbbb9a9369427632dece2a2ad93193f66f9,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0008,,"[제목] 간이 우편 전송 프로토콜
RFC 
 RFC 1123 – Requirements for Internet Hosts—Application and Support (STD 3)
 RFC 1870 – SMTP Service Extension for Message Size Declaration (оbsoletes: RFC 1653)
 RFC 2505 – Anti-Spam Recommendations for SMTP MTAs (BCP 30)
 RFC 2920 – SMTP Service Extension for Command Pipelining (STD 60)
 RFC 3030 – SMTP Service Extensions for Transmission of Large and Binary MIME Messages
 RFC 3207 – SMTP Service Extension for Secure SMTP over Transport Layer Security (obsoletes RFC 2487)
 RFC 3461 – SMTP Service Extension for Delivery Status Notifications (obsoletes RFC 1891)
 RFC 3463 – Enhanced Status Codes for SMTP (obsoletes RFC 1893, updated by RFC 5248)
 RFC 3464 – An Extensible Message Format for Delivery Status Notifications (obsoletes RFC 1894)
 RFC 3798 – Message Disposition Notification (updates RFC 3461)
 RFC 3834 – Recommendations for Automatic Responses to Electronic Mail
 RFC 4952 – Overview and Framework for Internationalized Email (updated by RFC 5336)
 RFC 4954 – SMTP Service",3c5c9191d5628f07e8f9593986e5350496068b3e898051cdcf659929aa43759a,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0009,,"[제목] 간이 우편 전송 프로토콜
(updates RFC 3461)
 RFC 3834 – Recommendations for Automatic Responses to Electronic Mail
 RFC 4952 – Overview and Framework for Internationalized Email (updated by RFC 5336)
 RFC 4954 – SMTP Service Extension for Authentication (obsoletes RFC 2554, updates RFC 3463, updated by RFC 5248)
 RFC 5068 – Email Submission Operations: Access and Accountability Requirements (BCP 134)
 RFC 5248 – A Registry for SMTP Enhanced Mail System Status Codes (BCP 138) (updates RFC 3463)
 RFC 5321 – The Simple Mail Transfer Protocol (obsoletes RFC 821 aka STD 10, RFC 974, RFC 1869, RFC 2821, updates RFC 1123)
 RFC 5322 – Internet Message Format (obsoletes RFC 822 aka STD 11, and RFC 2822)
 RFC 5504 – Downgrading Mechanism for Email Address Internationalization
 RFC 6409 – Message Submission for Mail (STD 72) (obsoletes RFC 4409, RFC 2476)
 RFC 6522 – The Multipart/Report Content Type for the Reporting of Mail System Administrative Messages (obsoletes RFC 3462, and in turn RFC 1892)
 RFC 6531 – SMTP Exten",894306e2a201089f5a72c8fde98aab6c7d6348b0770267b8719c2706f552e4fe,
간이 우편 전송 프로토콜,,,v0,KR,ko,백과,0,본문,,간이 우편 전송 프로토콜,간이 우편 -v0-0000-00-0010,,"[제목] 간이 우편 전송 프로토콜
(obsoletes RFC 4409, RFC 2476)
 RFC 6522 – The Multipart/Report Content Type for the Reporting of Mail System Administrative Messages (obsoletes RFC 3462, and in turn RFC 1892)
 RFC 6531 – SMTP Extension for Internationalized Email Addresses (updates RFC 2821, RFC 2822, RFC 4952, and RFC 5336)
참고 문헌
인터넷 메일 프로토콜",d2edb2c1072daa6a9041de6fff741bf5edde705f7211a1aa7c37f30d71deda1c,
자바스크립트,,,v0,KR,ko,백과,0,본문,,자바스크립트,자바스크립트-v0-0000-00-0001,,"[제목] 자바스크립트
자바스크립트()는 객체 기반의 스크립트 프로그래밍 언어이다. 이 언어는 웹 브라우저 내에서 주로 사용되며, 다른 응용 프로그램의 내장 객체에도 접근할 수 있는 기능을 가지고 있다. 또한 Node.js와 같은 런타임 환경과 같이 서버 프로그래밍에도 사용되고 있다. 자바스크립트는 본래 넷스케이프 커뮤니케이션즈 코퍼레이션의 브렌던 아이크(Brendan Eich)가 처음에는 모카(Mocha)라는 이름으로, 나중에는 라이브스크립트(LiveScript)라는 이름으로 개발하였으며, 최종적으로 자바스크립트가 되었다. 자바스크립트가 썬 마이크로시스템즈의 자바와 구문이 유사한 점도 있지만, 이는 사실 두 언어 모두 C 언어의 기본 구문에 바탕을 뒀기 때문이고, 자바와 자바스크립트는 직접적인 연관성은 약하다. 이름과 구문 외에는 자바보다 셀프나 스킴과 유사성이 많다. 자바스크립트는 ECMA스크립트(ECMAScript)의 표준 사양을 가장 잘 구현한 언어로 인정받고 있으며 ECMAScript 5(ES5)까지는 대부분의 브라우저에서 기본적으로 지원되었으나 ECMAScript 6 이후부터는 브라우저 호환성을 위해 트랜스파일러로 컴파일된다.
역사",653c1cb0c198dcda26ce1777c37652c4c3e5c2c04b3d8dd962d0275a0eae322d,
자바스크립트,,,v0,KR,ko,백과,0,본문,,자바스크립트,자바스크립트-v0-0000-00-0002,,"[제목] 자바스크립트
넷스케이프에서의 시작 
1993년, 일리노이 대학교 어배너-섐페인의 NCSA는 최초의 대중적인 그래픽 웹 브라우저인 NCSA 모자이크를 출시하였다. 1994년, 모자이크 커뮤니케이션스라는 이름의 회사가 캘래포니아주 마운틴 뷰에 설립되었으며 모자이크 넷스케이프를 만들기 위해 오리지널 NCSA 모자이크 개발자들을 고용하였다. 그러나 NCSA 모자이크와 코드는 의도적으로 공유하지 않았다. 이 기업의 브라우저의 내부 코드명은 모질라였으며 이는 ""Mosaic and Godzilla""에서 비롯된 용어이다.. 이 웹 브라우저의 첫 버전인 모자이크 넷스케이프 0.9는 1994년 말에 출시되었다. 4개월 후 브라우저 시장의 3/4를 잠식하면서 1990년대에 주된 웹 브라우저가 되었다. NCSA의 상표 소유권 문제를 회피하고자 이 브라우저는 같은 해에 ""넷스케이프 내비게이터""로 이름을 바꾸었으며 이 기업은 ""넷스케이프 커뮤니케이션스""라는 이름을 취하였다. 넷스케이프 커뮤니케이션스는 웹이 더 동적으로 변화할 필요가 있었음을 실감했다. 기업의 설립자 Marc Andreessen은 HTML에 코드를 웹 페이지 마크업으로 직접 작성하면서 웹 디자이너들과 파트타입 프로그래머들이 이미지, 플러그인 등의 요소를 쉽게 조합할 수 있는 글루 언어(glue language)가 필요했다고 믿었다.",e22a4e78e2a2e17f03e018faa3e4ccca9e47f802263c9aca041390a3a2d86716,
자바스크립트,,,v0,KR,ko,백과,0,본문,,자바스크립트,자바스크립트-v0-0000-00-0003,,"[제목] 자바스크립트
1995년, 넷스케이프 커뮤니케이션스는 스킴 프로그래밍 언어를 넷스케이프 내비게이터에 임베디드하기 위해 브렌던 아이크를 영입하였다. 시작 전에 넷스케이프 커뮤니케이션스는 넷스케이프 내비게이터 썬의 더 정적인 프로그래밍 언어인 자바를 포함시키기 위해 썬 마이크로시스템즈와 협업했으며 이는 사용자에게 웹 기술 및 플랫폼을 채택시키려는 마이크로소프트와 경쟁하기 위해서였다. 넷스케이프 커뮤니케이션스는 이때 자신들이 만들기 바랐던 스크립트 언어가 자바를 구현할 것이고 비슷한 문법을 채용하는 것이 좋겠다고 생각했으며 펄, 파이썬, Tcl, 스킴 등 기타 언어를 채택하는 것을 배제하였다. 경쟁적인 제안에 대항하여 자바스크립트 개념을 방어하기 위해 이 기업은 프로토타입이 필요했다. 아이크는 1995년 5월 10일 안에 이를 작성했다.",7aae33c6ac05c1d030f9ebf67b48f9b9480084d158f34937da3f7da342f277d7,
자바스크립트,,,v0,KR,ko,백과,0,본문,,자바스크립트,자바스크립트-v0-0000-00-0004,,"[제목] 자바스크립트
원래 모카(Mocha)라는 이름으로 개발되었으나 이 언어는 공식적으로 라이브스크립트(LiveScript)로 불렸으며 이 당시 1995년 9월 넷스케이프 내비게이터 2.0의 베타 릴리스가 이루어졌으나 나중에 이름이 자바스크립트로 바뀌었는데 이는 12월 넷스케이프 내비게이터 2.0 베타 3에 채용되었다. 이름의 최종 선정에 혼란이 야기되었는데 이 언어가 자바 프로그래밍 언어에서 파생되었다는 인상을 심었으며 이러한 선택이 마케팅적인 특징을 보였고 이는 넷스케이프가 당시 인기있는 웹 프로그래밍 언어로서 자바스크립트를 내밀기 위한 것이었다.",90a7ad2e82c2617ce717a2a5351994580c88408fc08311e522cc98038c183d2a,
자바스크립트,,,v0,KR,ko,백과,0,본문,,자바스크립트,자바스크립트-v0-0000-00-0005,,"[제목] 자바스크립트
자바와 자바스크립트, 그리고 J스크립트 
라이브스크립트의 이름이 자바스크립트로 변경된 것은 대략 넷스케이프가 자사의 넷스케이프 내비게이터 웹 브라우저에 자바 기술에 대한 지원을 포함하기 시작할 즈음이다. 자바스크립트는 1995년 12월 출시된 넷스케이프 2.0B3에서부터 공개, 채택되었다. 자바스크립트라는 이름은 상당한 혼란을 가져왔다. 이것은 자바와 자바스크립트 간에는 구문이 유사하다는 점(양쪽 모두 C에 바탕을 두었기 때문에) 외에는 실제 관련성이 없었기 때문이다. 두 언어는 의미론적으로 매우 다르고, 특히 각각의 객체 모델은 관련성이 없는 데다가 상당 부분이 호환되지 않는다.",2a07a3fb77d97c7358fd92e8b2eb26f2c8129ff1cf3a1c5e902805552362ff3e,
자바스크립트,,,v0,KR,ko,백과,0,본문,,자바스크립트,자바스크립트-v0-0000-00-0006,,"[제목] 자바스크립트
웹 페이지 향상 언어로서 자바스크립트의 성공에 자극받은 마이크로소프트는 J스크립트로 알려진 호환 언어를 개발하게 되었다. J스크립트는 1996년 8월에 출시된 인터넷 익스플로러 브라우저 3.0부터 지원되기 시작했다. IE 브라우저에서의 자바스크립트 사용은 실제로는 J스크립트의 사용을 의미하는 것이었다. 이에 대한 표준화 요구는 ECMA스크립트에 대한 ECMA-262 표준의 기반이 되었으며, 1996년 11월 이후 세 번째 판까지 출판됐다. 자바스크립트와 함께 자주 쓰이는 용어인 DOM은 사실 ECMA스크립트 표준의 일부가 아니며, 그것은 자체로 하나의 표준이고 XML에 기반을 둔다.",8accfc85cd1a3e7a1f9ba27567ee6b792d1d65c8a8b3447720c3c10192ec90fa,
